word,count,doc_count,idf
frill,3.0,1,7.600902459542082
imploring,1.0,1,7.600902459542082
friendmarine,1.0,1,7.600902459542082
frontlines,1.0,1,7.600902459542082
impeccably,1.0,1,7.600902459542082
immobilizing,1.0,1,7.600902459542082
ftc,6.0,1,7.600902459542082
ftse,1.0,1,7.600902459542082
ftt,1.0,1,7.600902459542082
immigrated,1.0,1,7.600902459542082
immigrate,2.0,1,7.600902459542082
immersion,1.0,1,7.600902459542082
immerses,1.0,1,7.600902459542082
fuchs,1.0,1,7.600902459542082
fuchsia,2.0,1,7.600902459542082
fuck,1.0,1,7.600902459542082
immelt,9.0,1,7.600902459542082
fudan,1.0,1,7.600902459542082
fuel-guzzling,1.0,1,7.600902459542082
immediacy,1.0,1,7.600902459542082
fuel-saving,1.0,1,7.600902459542082
immature,1.0,1,7.600902459542082
immaterial,1.0,1,7.600902459542082
immaculate,1.0,1,7.600902459542082
imitation,1.0,1,7.600902459542082
imitates,1.0,1,7.600902459542082
immodest,1.0,1,7.600902459542082
immolate,1.0,1,7.600902459542082
frywalker,1.0,1,7.600902459542082
fryer,1.0,1,7.600902459542082
impeccable,1.0,1,7.600902459542082
frontrunners,1.0,1,7.600902459542082
froome,3.0,1,7.600902459542082
frost/nixon,2.0,1,7.600902459542082
impd,2.0,1,7.600902459542082
frosted,1.0,1,7.600902459542082
froth,1.0,1,7.600902459542082
impassible,1.0,1,7.600902459542082
frothy,1.0,1,7.600902459542082
frown,1.0,1,7.600902459542082
impediment,1.0,1,7.600902459542082
frowning,1.0,1,7.600902459542082
frugal,2.0,1,7.600902459542082
impairs,1.0,1,7.600902459542082
fruit-bomb,1.0,1,7.600902459542082
fruit-flavored,1.0,1,7.600902459542082
fruitful,1.0,1,7.600902459542082
impa.start,1.0,1,7.600902459542082
immutable,1.0,1,7.600902459542082
immunology,2.0,1,7.600902459542082
immunize,1.0,1,7.600902459542082
frustrate,1.0,1,7.600902459542082
froze,1.0,1,7.600902459542082
frein,12.0,1,7.600902459542082
friendliness,1.0,1,7.600902459542082
friendlaw,1.0,1,7.600902459542082
fresno,1.0,1,7.600902459542082
freston,7.0,1,7.600902459542082
in.popular,1.0,1,7.600902459542082
in.john,1.0,1,7.600902459542082
fretted,1.0,1,7.600902459542082
in-tray,1.0,1,7.600902459542082
in-state,3.0,1,7.600902459542082
in-situ,1.0,1,7.600902459542082
in-room,2.0,1,7.600902459542082
in-principle,1.0,1,7.600902459542082
in-person,1.0,1,7.600902459542082
in-our-face,1.0,1,7.600902459542082
in-line,1.0,1,7.600902459542082
fretting,1.0,1,7.600902459542082
in-kind,1.0,1,7.600902459542082
in-house,1.0,1,7.600902459542082
freud,1.0,1,7.600902459542082
freund,1.0,1,7.600902459542082
in-field,1.0,1,7.600902459542082
freya,1.0,1,7.600902459542082
freyer,1.0,1,7.600902459542082
freshness,1.0,1,7.600902459542082
inaccurately,1.0,1,7.600902459542082
freshener,1.0,1,7.600902459542082
freshen,1.0,1,7.600902459542082
incarcerate,1.0,1,7.600902459542082
incapacitation,1.0,1,7.600902459542082
french-canadian,1.0,1,7.600902459542082
french-kissing,1.0,1,7.600902459542082
incandescent,2.0,1,7.600902459542082
incalculable,1.0,1,7.600902459542082
inc.rick,1.0,1,7.600902459542082
inbound,1.0,1,7.600902459542082
inbee,2.0,1,7.600902459542082
inauthentic,1.0,1,7.600902459542082
in-door,1.0,1,7.600902459542082
french-tunisian,2.0,1,7.600902459542082
frenchfrydiary.blogspot.com,1.0,1,7.600902459542082
frenchwoman,1.0,1,7.600902459542082
inaudible,1.0,1,7.600902459542082
frenzied,1.0,1,7.600902459542082
inanimate,1.0,1,7.600902459542082
inaki,1.0,1,7.600902459542082
fresco,2.0,1,7.600902459542082
inadmissible,1.0,1,7.600902459542082
fresh-cut,1.0,1,7.600902459542082
fresh-faced,1.0,1,7.600902459542082
inaugurates,1.0,1,7.600902459542082
friendlier,1.0,1,7.600902459542082
fri,1.0,1,7.600902459542082
in-boxes,1.0,1,7.600902459542082
imprinted,1.0,1,7.600902459542082
friendargentina,1.0,1,7.600902459542082
impressively,1.0,1,7.600902459542082
friendartworks,1.0,1,7.600902459542082
impressionist,2.0,1,7.600902459542082
friendcalifornia,1.0,1,7.600902459542082
impressing,1.0,1,7.600902459542082
friendcourtney,1.0,1,7.600902459542082
friendeuropeans,1.0,1,7.600902459542082
friendgreensburg,1.0,1,7.600902459542082
impounding,1.0,1,7.600902459542082
impounded,1.0,1,7.600902459542082
impound,2.0,1,7.600902459542082
impotent,1.0,1,7.600902459542082
impotence.a,1.0,1,7.600902459542082
impotence,1.0,1,7.600902459542082
impostor,1.0,1,7.600902459542082
impossible.two,1.0,1,7.600902459542082
impossible.ebeling,1.0,1,7.600902459542082
friendheathrow,1.0,1,7.600902459542082
impossibility,1.0,1,7.600902459542082
imprison,1.0,1,7.600902459542082
friendair,1.0,1,7.600902459542082
imprisoning,2.0,1,7.600902459542082
friendaid,1.0,1,7.600902459542082
in-box,1.0,1,7.600902459542082
in-between,1.0,1,7.600902459542082
in-amenas,1.0,1,7.600902459542082
friar,2.0,1,7.600902459542082
imre,1.0,1,7.600902459542082
friary,4.0,1,7.600902459542082
impure,1.0,1,7.600902459542082
frias,2.0,1,7.600902459542082
friburgo,3.0,1,7.600902459542082
imprudently,1.0,1,7.600902459542082
in-character,1.0,1,7.600902459542082
improvs,1.0,1,7.600902459542082
improvidently,1.0,1,7.600902459542082
friday.government,1.0,1,7.600902459542082
frieda,1.0,1,7.600902459542082
improv,1.0,1,7.600902459542082
friedlander,1.0,1,7.600902459542082
friend-padder,1.0,1,7.600902459542082
friend-padders,1.0,1,7.600902459542082
improbably,1.0,1,7.600902459542082
friendact,1.0,1,7.600902459542082
improbability,1.0,1,7.600902459542082
friday.barca,1.0,1,7.600902459542082
marie-reine,1.0,1,7.600902459542082
drive-stun,1.0,1,7.600902459542082
marigold,1.0,1,7.600902459542082
comancheros,1.0,1,7.600902459542082
comandante,1.0,1,7.600902459542082
parsley,1.0,1,7.600902459542082
parsi.trita,1.0,1,7.600902459542082
parsi,3.0,1,7.600902459542082
parsed,1.0,1,7.600902459542082
combat-equipped,1.0,1,7.600902459542082
parrott,3.0,1,7.600902459542082
parrot,1.0,1,7.600902459542082
combat-related,1.0,1,7.600902459542082
combat-trained,1.0,1,7.600902459542082
parr,2.0,1,7.600902459542082
parque,2.0,1,7.600902459542082
parotid,1.0,1,7.600902459542082
parolee,1.0,1,7.600902459542082
combo,1.0,1,7.600902459542082
comcast-twc,1.0,1,7.600902459542082
come-from-behind,1.0,1,7.600902459542082
comeaux,15.0,1,7.600902459542082
parmetor,3.0,1,7.600902459542082
parmesan,3.0,1,7.600902459542082
part-way,1.0,1,7.600902459542082
parmertor,1.0,1,7.600902459542082
partake,1.0,1,7.600902459542082
comanchero,1.0,1,7.600902459542082
party-backed,1.0,1,7.600902459542082
partridge,2.0,1,7.600902459542082
parton,1.0,1,7.600902459542082
color-coded,1.0,1,7.600902459542082
coloradoski.com,1.0,1,7.600902459542082
colores,1.0,1,7.600902459542082
colossal,1.0,1,7.600902459542082
partizan,1.0,1,7.600902459542082
colossus,1.0,1,7.600902459542082
colostomy,2.0,1,7.600902459542082
colson,1.0,1,7.600902459542082
partiers,1.0,1,7.600902459542082
particulate,1.0,1,7.600902459542082
colton,1.0,1,7.600902459542082
colucci,5.0,1,7.600902459542082
colville-andersen,1.0,1,7.600902459542082
colvin,2.0,1,7.600902459542082
com,1.0,1,7.600902459542082
comair,3.0,1,7.600902459542082
partiality,1.0,1,7.600902459542082
comanche,1.0,1,7.600902459542082
partaking,1.0,1,7.600902459542082
comed,1.0,1,7.600902459542082
comedian-tv,1.0,1,7.600902459542082
comely,1.0,1,7.600902459542082
parentage,1.0,1,7.600902459542082
parent-teacher,1.0,1,7.600902459542082
commandeer,1.0,1,7.600902459542082
pardoning,1.0,1,7.600902459542082
commanders-in-chief,1.0,1,7.600902459542082
commemorated,1.0,1,7.600902459542082
pardew,2.0,1,7.600902459542082
parchment-lined,1.0,1,7.600902459542082
parchment,1.0,1,7.600902459542082
parceled,1.0,1,7.600902459542082
commemorative,2.0,1,7.600902459542082
parc,1.0,1,7.600902459542082
parasitic,1.0,1,7.600902459542082
parasite,1.0,1,7.600902459542082
commenced,1.0,1,7.600902459542082
paraphrasing,1.0,1,7.600902459542082
parapan,2.0,1,7.600902459542082
comment.for,1.0,1,7.600902459542082
comment.police,1.0,1,7.600902459542082
comment.ramon,1.0,1,7.600902459542082
paramus,1.0,1,7.600902459542082
commanded,1.0,1,7.600902459542082
commandaria,2.0,1,7.600902459542082
commandant,1.0,1,7.600902459542082
parenting.com,4.0,1,7.600902459542082
comert,1.0,1,7.600902459542082
parlay,1.0,1,7.600902459542082
parlapanides,1.0,1,7.600902459542082
comeuppance,1.0,1,7.600902459542082
parkway,2.0,1,7.600902459542082
comey,1.0,1,7.600902459542082
comfort+,2.0,1,7.600902459542082
parkhead,1.0,1,7.600902459542082
comforter,1.0,1,7.600902459542082
comfy,1.0,1,7.600902459542082
party-hearty,1.0,1,7.600902459542082
comic-con,1.0,1,7.600902459542082
comically,1.0,1,7.600902459542082
parisi,1.0,1,7.600902459542082
parishioner,1.0,1,7.600902459542082
paris.maria,1.0,1,7.600902459542082
paris-based,1.0,1,7.600902459542082
pariotic,1.0,1,7.600902459542082
parini,2.0,1,7.600902459542082
parikh,17.0,1,7.600902459542082
paribas,1.0,1,7.600902459542082
command-level,1.0,1,7.600902459542082
parity,1.0,1,7.600902459542082
partygoer,1.0,1,7.600902459542082
colonnade,1.0,1,7.600902459542082
partynextdoor,1.0,1,7.600902459542082
patmore,1.0,1,7.600902459542082
cold.pro-democracy,1.0,1,7.600902459542082
coldplay-ish,1.0,1,7.600902459542082
coldwell,1.0,1,7.600902459542082
pathum,1.0,1,7.600902459542082
coleman-guerrido,1.0,1,7.600902459542082
pathological,1.0,1,7.600902459542082
pathogen,1.0,1,7.600902459542082
colgate,1.0,1,7.600902459542082
pathak,16.0,1,7.600902459542082
coli,1.0,1,7.600902459542082
colic,1.0,1,7.600902459542082
paterno,9.0,1,7.600902459542082
colicky,1.0,1,7.600902459542082
paternas,1.0,1,7.600902459542082
paternalism,1.0,1,7.600902459542082
pater,2.0,1,7.600902459542082
collagen,1.0,1,7.600902459542082
collard,1.0,1,7.600902459542082
patent-pending,1.0,1,7.600902459542082
collectible,2.0,1,7.600902459542082
pato,1.0,1,7.600902459542082
cold-water,1.0,1,7.600902459542082
pator,2.0,1,7.600902459542082
cold-related,1.0,1,7.600902459542082
coiffed,1.0,1,7.600902459542082
pau,1.0,1,7.600902459542082
coin-hurling,1.0,1,7.600902459542082
patton,1.0,1,7.600902459542082
patting,1.0,1,7.600902459542082
patti,1.0,1,7.600902459542082
coincidentally,1.0,1,7.600902459542082
patter,1.0,1,7.600902459542082
cointreau,1.0,1,7.600902459542082
pattama,1.0,1,7.600902459542082
patched-together,1.0,1,7.600902459542082
patsy,3.0,1,7.600902459542082
coitus,1.0,1,7.600902459542082
col.apichart,2.0,1,7.600902459542082
col.tahir,1.0,1,7.600902459542082
patrizia,1.0,1,7.600902459542082
colander,1.0,1,7.600902459542082
colander/fruit,1.0,1,7.600902459542082
colangelo,2.0,1,7.600902459542082
patrimony,1.0,1,7.600902459542082
cold-eyed,1.0,1,7.600902459542082
patriarchal,1.0,1,7.600902459542082
patronage,1.0,1,7.600902459542082
commentated,1.0,1,7.600902459542082
collectivism,1.0,1,7.600902459542082
pat-downs,1.0,1,7.600902459542082
colombia—christmas,1.0,1,7.600902459542082
colonial-era,1.0,1,7.600902459542082
passed-out,1.0,1,7.600902459542082
colonial-style,1.0,1,7.600902459542082
passchendaele,1.0,1,7.600902459542082
colonialist,1.0,1,7.600902459542082
passageway,1.0,1,7.600902459542082
colonised,1.0,1,7.600902459542082
colonist,1.0,1,7.600902459542082
pasok,1.0,1,7.600902459542082
colonization,1.0,1,7.600902459542082
paskin,1.0,1,7.600902459542082
pasi,1.0,1,7.600902459542082
pashtun,3.0,1,7.600902459542082
pascrell,3.0,1,7.600902459542082
pasco,1.0,1,7.600902459542082
paschal,1.0,1,7.600902459542082
pascal,1.0,1,7.600902459542082
colonizing,1.0,1,7.600902459542082
colonna,2.0,1,7.600902459542082
parukarka,4.0,1,7.600902459542082
colomba,1.0,1,7.600902459542082
colom,4.0,1,7.600902459542082
coloccini,1.0,1,7.600902459542082
colmenar,1.0,1,7.600902459542082
pat-down,1.0,1,7.600902459542082
college-age,1.0,1,7.600902459542082
pasty,2.0,1,7.600902459542082
pasture,1.0,1,7.600902459542082
college-bound,1.0,1,7.600902459542082
college-student,1.0,1,7.600902459542082
pastored,1.0,1,7.600902459542082
pastore,1.0,1,7.600902459542082
collet,1.0,1,7.600902459542082
collia,2.0,1,7.600902459542082
colleen,1.0,1,7.600902459542082
paste-based,1.0,1,7.600902459542082
past/current,1.0,1,7.600902459542082
past-it,1.0,1,7.600902459542082
collides,1.0,1,7.600902459542082
password-protected,1.0,1,7.600902459542082
colliding,1.0,1,7.600902459542082
collier,3.0,1,7.600902459542082
collingwood,1.0,1,7.600902459542082
passively,1.0,1,7.600902459542082
collonade,1.0,1,7.600902459542082
colluded,1.0,1,7.600902459542082
collider,1.0,1,7.600902459542082
commentating,1.0,1,7.600902459542082
comments.abc,1.0,1,7.600902459542082
comments.seattle,1.0,1,7.600902459542082
pakhtunkhwa,1.0,1,7.600902459542082
computer-enhanced,1.0,1,7.600902459542082
computer-makers,1.0,1,7.600902459542082
paix,1.0,1,7.600902459542082
paisley,1.0,1,7.600902459542082
computerized,1.0,1,7.600902459542082
computerizing,1.0,1,7.600902459542082
comscore,2.0,1,7.600902459542082
comverse,1.0,1,7.600902459542082
paintwork,1.0,1,7.600902459542082
conan,2.0,1,7.600902459542082
concealment,1.0,1,7.600902459542082
conceivably,1.0,1,7.600902459542082
conceived,1.0,1,7.600902459542082
conceptually,1.0,1,7.600902459542082
concerns.beijing,1.0,1,7.600902459542082
concertgoer,2.0,1,7.600902459542082
pained,1.0,1,7.600902459542082
concertgoers,1.0,1,7.600902459542082
pail,1.0,1,7.600902459542082
paige,7.0,1,7.600902459542082
computer-and-cell,1.0,1,7.600902459542082
computation,1.0,1,7.600902459542082
compunction,1.0,1,7.600902459542082
pakistani-controlled,1.0,1,7.600902459542082
composite,1.0,1,7.600902459542082
composted,1.0,1,7.600902459542082
pall,1.0,1,7.600902459542082
palk,1.0,1,7.600902459542082
compostela,6.0,1,7.600902459542082
palette,1.0,1,7.600902459542082
palestinian-led,1.0,1,7.600902459542082
comprehended,1.0,1,7.600902459542082
comprehensively,1.0,1,7.600902459542082
paler,1.0,1,7.600902459542082
concerto,1.0,1,7.600902459542082
compress,1.0,1,7.600902459542082
paleocene,2.0,1,7.600902459542082
palen,1.0,1,7.600902459542082
palawan,2.0,1,7.600902459542082
palatial,1.0,1,7.600902459542082
palate-pleasing,1.0,1,7.600902459542082
palatable,1.0,1,7.600902459542082
palafox,4.0,1,7.600902459542082
compton,1.0,1,7.600902459542082
compulsive,1.0,1,7.600902459542082
pakistanpakistan,1.0,1,7.600902459542082
compression,1.0,1,7.600902459542082
composing,1.0,1,7.600902459542082
paia,1.0,1,7.600902459542082
pahstun,1.0,1,7.600902459542082
concurrency,1.0,1,7.600902459542082
paco,4.0,1,7.600902459542082
pacman,1.0,1,7.600902459542082
concurrently,1.0,1,7.600902459542082
condeming,1.0,1,7.600902459542082
packbots,3.0,1,7.600902459542082
packbot,6.0,1,7.600902459542082
conder,1.0,1,7.600902459542082
condescension,1.0,1,7.600902459542082
condiment,1.0,1,7.600902459542082
pacino,2.0,1,7.600902459542082
conditioned,1.0,1,7.600902459542082
pacify,1.0,1,7.600902459542082
pacifist,3.0,1,7.600902459542082
pachyderm,1.0,1,7.600902459542082
pachamama,1.0,1,7.600902459542082
paceread,1.0,1,7.600902459542082
condom-filled,1.0,1,7.600902459542082
pacemaker-like,1.0,1,7.600902459542082
pacelli,2.0,1,7.600902459542082
paced,1.0,1,7.600902459542082
concurrence,1.0,1,7.600902459542082
padded,1.0,1,7.600902459542082
padding,1.0,1,7.600902459542082
paddington,1.0,1,7.600902459542082
pahlavi,2.0,1,7.600902459542082
pagones,10.0,1,7.600902459542082
concho,1.0,1,7.600902459542082
pagliuca,2.0,1,7.600902459542082
paggaio,1.0,1,7.600902459542082
conchords,1.0,1,7.600902459542082
pageantry,1.0,1,7.600902459542082
conciliation,1.0,1,7.600902459542082
page.facebook,1.0,1,7.600902459542082
concise,1.0,1,7.600902459542082
pai,1.0,1,7.600902459542082
pagasetic,1.0,1,7.600902459542082
concoct,1.0,1,7.600902459542082
paedophile,1.0,1,7.600902459542082
padua,1.0,1,7.600902459542082
padraig,1.0,1,7.600902459542082
padlock,2.0,1,7.600902459542082
padilha,2.0,1,7.600902459542082
concourse,1.0,1,7.600902459542082
paddling,1.0,1,7.600902459542082
paddled,1.0,1,7.600902459542082
paddle,2.0,1,7.600902459542082
paganini,1.0,1,7.600902459542082
cohosh,5.0,1,7.600902459542082
palm-thatched,1.0,1,7.600902459542082
compose,1.0,1,7.600902459542082
paquin,1.0,1,7.600902459542082
commt,1.0,1,7.600902459542082
communiations,1.0,1,7.600902459542082
pappardelle,1.0,1,7.600902459542082
paphos,6.0,1,7.600902459542082
papery,1.0,1,7.600902459542082
papered,1.0,1,7.600902459542082
paperback,1.0,1,7.600902459542082
paper-thin,1.0,1,7.600902459542082
communiquã©,1.0,1,7.600902459542082
papapetropoulos,1.0,1,7.600902459542082
communist-ruled,1.0,1,7.600902459542082
community-based,2.0,1,7.600902459542082
paola,1.0,1,7.600902459542082
community-specific,1.0,1,7.600902459542082
pants-free,1.0,1,7.600902459542082
pantone,15.0,1,7.600902459542082
community-wide,1.0,1,7.600902459542082
panto,1.0,1,7.600902459542082
pantilimon,1.0,1,7.600902459542082
community.new,1.0,1,7.600902459542082
par.branden,1.0,1,7.600902459542082
para,2.0,1,7.600902459542082
para-gliders,1.0,1,7.600902459542082
parabolic,1.0,1,7.600902459542082
commercial-type,1.0,1,7.600902459542082
commercialism,2.0,1,7.600902459542082
commercialization,1.0,1,7.600902459542082
commercialize,1.0,1,7.600902459542082
commissioner-general,1.0,1,7.600902459542082
paralegal,1.0,1,7.600902459542082
commits,1.0,1,7.600902459542082
committee.third,1.0,1,7.600902459542082
paraguana,1.0,1,7.600902459542082
commodore,1.0,1,7.600902459542082
pantelic,1.0,1,7.600902459542082
paragon,1.0,1,7.600902459542082
parag,1.0,1,7.600902459542082
paradoxically,1.0,1,7.600902459542082
paradoxical,1.0,1,7.600902459542082
paradox,1.0,1,7.600902459542082
common-denominator,2.0,1,7.600902459542082
commonality,1.0,1,7.600902459542082
paraded,1.0,1,7.600902459542082
commonly-accepted,1.0,1,7.600902459542082
commons-licensed,1.0,1,7.600902459542082
commonsense,1.0,1,7.600902459542082
paragliding,6.0,1,7.600902459542082
composer,1.0,1,7.600902459542082
pantai,1.0,1,7.600902459542082
companionship,2.0,1,7.600902459542082
complexion,1.0,1,7.600902459542082
panagiotis,1.0,1,7.600902459542082
panache,1.0,1,7.600902459542082
pan-european,1.0,1,7.600902459542082
pan-democrats,5.0,1,7.600902459542082
pan-democratic,2.0,1,7.600902459542082
pan-arab,1.0,1,7.600902459542082
pan-african,1.0,1,7.600902459542082
pan-africa,1.0,1,7.600902459542082
complexo,1.0,1,7.600902459542082
palu,1.0,1,7.600902459542082
paltry,1.0,1,7.600902459542082
paltrow,1.0,1,7.600902459542082
complimentary,1.0,1,7.600902459542082
palos,1.0,1,7.600902459542082
palmyra,1.0,1,7.600902459542082
palmor,1.0,1,7.600902459542082
palmetto,1.0,1,7.600902459542082
palmero,1.0,1,7.600902459542082
palmeraie,1.0,1,7.600902459542082
palmer.pilot,1.0,1,7.600902459542082
complementing,1.0,1,7.600902459542082
complemented,1.0,1,7.600902459542082
panamericana,1.0,1,7.600902459542082
panandetiguiri,1.0,1,7.600902459542082
company-owned,1.0,1,7.600902459542082
panning,1.0,1,7.600902459542082
pannell,2.0,1,7.600902459542082
company-sponsored,1.0,1,7.600902459542082
panisse,1.0,1,7.600902459542082
panini,2.0,1,7.600902459542082
compatibility,1.0,1,7.600902459542082
compendium,1.0,1,7.600902459542082
pani,1.0,1,7.600902459542082
pangerapan,1.0,1,7.600902459542082
compactor-type,1.0,1,7.600902459542082
competency,3.0,1,7.600902459542082
compile,1.0,1,7.600902459542082
compiles,1.0,1,7.600902459542082
compiling,1.0,1,7.600902459542082
pandev,2.0,1,7.600902459542082
complainant,1.0,1,7.600902459542082
complement,1.0,1,7.600902459542082
complementarity,1.0,1,7.600902459542082
pancreatic,1.0,1,7.600902459542082
pancake,1.0,1,7.600902459542082
panathinaikos,2.0,1,7.600902459542082
panero,2.0,1,7.600902459542082
cohorts.discrimination,1.0,1,7.600902459542082
paulinho,1.0,1,7.600902459542082
paulista,1.0,1,7.600902459542082
clouding,1.0,1,7.600902459542082
cloudless,1.0,1,7.600902459542082
clough,1.0,1,7.600902459542082
clove,1.0,1,7.600902459542082
clovia,1.0,1,7.600902459542082
clovis,4.0,1,7.600902459542082
clowes,3.0,1,7.600902459542082
perp,1.0,1,7.600902459542082
peroxide,1.0,1,7.600902459542082
perotti,1.0,1,7.600902459542082
clownish,1.0,1,7.600902459542082
pernicious,1.0,1,7.600902459542082
clownsnotbombs,1.0,1,7.600902459542082
cls550,1.0,1,7.600902459542082
clubbed,1.0,1,7.600902459542082
permissive,1.0,1,7.600902459542082
permission.the,1.0,1,7.600902459542082
permission.researchers,1.0,1,7.600902459542082
clubbing,1.0,1,7.600902459542082
clubby,1.0,1,7.600902459542082
clubgoers,1.0,1,7.600902459542082
perplexity,1.0,1,7.600902459542082
perrier,1.0,1,7.600902459542082
perrine,5.0,1,7.600902459542082
cloudflare,1.0,1,7.600902459542082
personalizes,1.0,1,7.600902459542082
cloning,1.0,1,7.600902459542082
close-cropped,1.0,1,7.600902459542082
personal-identity,1.0,1,7.600902459542082
closed-minded,1.0,1,7.600902459542082
person-two,1.0,1,7.600902459542082
person-to-person,1.0,1,7.600902459542082
closeness,1.0,1,7.600902459542082
persistsrussian,1.0,1,7.600902459542082
clot,3.0,1,7.600902459542082
permisos,1.0,1,7.600902459542082
clothes-free,1.0,1,7.600902459542082
clothesline,1.0,1,7.600902459542082
persident,1.0,1,7.600902459542082
clotworthy,4.0,1,7.600902459542082
persevered,1.0,1,7.600902459542082
cloud-connected,1.0,1,7.600902459542082
cloud-seeding,2.0,1,7.600902459542082
cloudburst,2.0,1,7.600902459542082
clouded,1.0,1,7.600902459542082
persecute,1.0,1,7.600902459542082
perrywinkle,3.0,1,7.600902459542082
clothes.,1.0,1,7.600902459542082
clone,1.0,1,7.600902459542082
permeates,1.0,1,7.600902459542082
permeate,1.0,1,7.600902459542082
cnngo,1.0,1,7.600902459542082
cnnheroes.com.kaylee,1.0,1,7.600902459542082
cnnireport,1.0,1,7.600902459542082
cnnlightyears,1.0,1,7.600902459542082
cnnopinion,1.0,1,7.600902459542082
cnnphotos,1.0,1,7.600902459542082
perestroika,1.0,1,7.600902459542082
cnnturk,1.0,1,7.600902459542082
perdomo,6.0,1,7.600902459542082
percy,1.0,1,7.600902459542082
percolated,1.0,1,7.600902459542082
percin,1.0,1,7.600902459542082
cnnu,3.0,1,7.600902459542082
perch,1.0,1,7.600902459542082
perceptive,1.0,1,7.600902459542082
cnnwritersatlanta,1.0,1,7.600902459542082
percentage-wise,1.0,1,7.600902459542082
co-breadwinners,1.0,1,7.600902459542082
perceives,1.0,1,7.600902459542082
peralta,19.0,1,7.600902459542082
perahan,1.0,1,7.600902459542082
performance-captured,1.0,1,7.600902459542082
performance-wise,1.0,1,7.600902459542082
cnn.rolling,1.0,1,7.600902459542082
cnn.national,1.0,1,7.600902459542082
cluj,1.0,1,7.600902459542082
clumsy,1.0,1,7.600902459542082
permafrost,1.0,1,7.600902459542082
perma-spring,1.0,1,7.600902459542082
perlman,9.0,1,7.600902459542082
perle,2.0,1,7.600902459542082
perking,1.0,1,7.600902459542082
clunkier,1.0,1,7.600902459542082
clustered,1.0,1,7.600902459542082
peristyle,1.0,1,7.600902459542082
clubmate,1.0,1,7.600902459542082
perisic,1.0,1,7.600902459542082
cluttered,1.0,1,7.600902459542082
cluttering,1.0,1,7.600902459542082
clyne,1.0,1,7.600902459542082
cmp,1.0,1,7.600902459542082
cnbc,2.0,1,7.600902459542082
cnn+,3.0,1,7.600902459542082
cnn.com/investigate,1.0,1,7.600902459542082
perfunctory,1.0,1,7.600902459542082
cnn.com/larryking,1.0,1,7.600902459542082
cnn.com/weather.high,1.0,1,7.600902459542082
perish,1.0,1,7.600902459542082
peptic,1.0,1,7.600902459542082
personification,1.0,1,7.600902459542082
clod,1.0,1,7.600902459542082
pfingston,2.0,1,7.600902459542082
clef,1.0,1,7.600902459542082
clegg,1.0,1,7.600902459542082
cleland,4.0,1,7.600902459542082
peña,1.0,1,7.600902459542082
peã±a,2.0,1,7.600902459542082
pez,1.0,1,7.600902459542082
clemence,2.0,1,7.600902459542082
peyragudes,1.0,1,7.600902459542082
peyi-a,1.0,1,7.600902459542082
clemmons,3.0,1,7.600902459542082
pettit,1.0,1,7.600902459542082
petted,1.0,1,7.600902459542082
petrovsky,1.0,1,7.600902459542082
clenched-jaw,1.0,1,7.600902459542082
clenching,1.0,1,7.600902459542082
petroglyph,1.0,1,7.600902459542082
petroconsultant,1.0,1,7.600902459542082
petrochemical,1.0,1,7.600902459542082
petrobras,2.0,1,7.600902459542082
petro-electric,1.0,1,7.600902459542082
pfizer,1.0,1,7.600902459542082
pfotenhauer,1.0,1,7.600902459542082
pg,12.0,1,7.600902459542082
pg-13,2.0,1,7.600902459542082
claytor,1.0,1,7.600902459542082
cle,1.0,1,7.600902459542082
pheonix,1.0,1,7.600902459542082
phenomenally,1.0,1,7.600902459542082
clean-energy,2.0,1,7.600902459542082
phenix,2.0,1,7.600902459542082
pheasant,1.0,1,7.600902459542082
cleanser,1.0,1,7.600902459542082
phased,1.0,1,7.600902459542082
phase-out,1.0,1,7.600902459542082
petrie,1.0,1,7.600902459542082
clear-cut,1.0,1,7.600902459542082
clear-eyed,1.0,1,7.600902459542082
pharmacist,1.0,1,7.600902459542082
clear-voiced,1.0,1,7.600902459542082
pharma,1.0,1,7.600902459542082
pharaonic,2.0,1,7.600902459542082
phallic,1.0,1,7.600902459542082
phalanx,1.0,1,7.600902459542082
phai-nguern,1.0,1,7.600902459542082
cleavage,1.0,1,7.600902459542082
cleaver,1.0,1,7.600902459542082
pharoah,1.0,1,7.600902459542082
clomid,1.0,1,7.600902459542082
petricic,1.0,1,7.600902459542082
petrella,9.0,1,7.600902459542082
peskov,1.0,1,7.600902459542082
peshmerga,3.0,1,7.600902459542082
pescara,2.0,1,7.600902459542082
pesca,1.0,1,7.600902459542082
pesavento,2.0,1,7.600902459542082
clinton-era,1.0,1,7.600902459542082
clinton-monica,1.0,1,7.600902459542082
clinton-warren,2.0,1,7.600902459542082
clinton.eddie,1.0,1,7.600902459542082
pervaiz,1.0,1,7.600902459542082
clintonhillary,1.0,1,7.600902459542082
clintonland,1.0,1,7.600902459542082
perusing,1.0,1,7.600902459542082
peruc,4.0,1,7.600902459542082
clipppers,1.0,1,7.600902459542082
clique,1.0,1,7.600902459542082
clock-changing,1.0,1,7.600902459542082
clock-structure,1.0,1,7.600902459542082
clocking,1.0,1,7.600902459542082
clockwork,1.0,1,7.600902459542082
persson,2.0,1,7.600902459542082
clime,1.0,1,7.600902459542082
climactic,1.0,1,7.600902459542082
cliffthe,1.0,1,7.600902459542082
pessoa,1.0,1,7.600902459542082
petraeus,4.0,1,7.600902459542082
